source,ensembl,opentargets,uniprot,taxon,prefname
Orphanet_261537,ENSG00000092969,http://purl.uniprot.org/opentargets/ENSG00000134352,http://purl.uniprot.org/uniprot/P40189,http://purl.uniprot.org/taxonomy/9606,Interleukin-6 receptor subunit beta
Orphanet_2616,ENSG00000077782,http://purl.uniprot.org/opentargets/ENSG00000134460,http://purl.uniprot.org/uniprot/P01589,http://purl.uniprot.org/taxonomy/9606,Interleukin-2 receptor subunit alpha
Orphanet_2616,ENSG00000108821,http://purl.uniprot.org/opentargets/ENSG00000138039,http://purl.uniprot.org/uniprot/P22888,http://purl.uniprot.org/taxonomy/9606,Lutropin-choriogonadotropic hormone receptor
Orphanet_2616,ENSG00000066468,http://purl.uniprot.org/opentargets/ENSG00000138823,http://purl.uniprot.org/uniprot/P55157,http://purl.uniprot.org/taxonomy/9606,Microsomal triglyceride transfer protein large subunit
Orphanet_2616,ENSG00000068078,http://purl.uniprot.org/opentargets/ENSG00000139219,http://purl.uniprot.org/uniprot/P02458,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(II) chain
Orphanet_2616,ENSG00000060718,http://purl.uniprot.org/opentargets/ENSG00000142319,http://purl.uniprot.org/uniprot/Q01959,http://purl.uniprot.org/taxonomy/9606,Sodium-dependent dopamine transporter
Orphanet_2616,ENSG00000151617,http://purl.uniprot.org/opentargets/ENSG00000148053,http://purl.uniprot.org/uniprot/Q16620,http://purl.uniprot.org/taxonomy/9606,BDNF/NT-3 growth factors receptor
Orphanet_2616,ENSG00000139219,http://purl.uniprot.org/opentargets/ENSG00000151617,http://purl.uniprot.org/uniprot/P25101,http://purl.uniprot.org/taxonomy/9606,Endothelin-1 receptor
Orphanet_2616,ENSG00000172819,http://purl.uniprot.org/opentargets/ENSG00000156738,http://purl.uniprot.org/uniprot/P11836,http://purl.uniprot.org/taxonomy/9606,B-lymphocyte antigen CD20
Orphanet_2616,ENSG00000081248,http://purl.uniprot.org/opentargets/ENSG00000157404,http://purl.uniprot.org/uniprot/P10721,http://purl.uniprot.org/taxonomy/9606,Mast/stem cell growth factor receptor Kit
Orphanet_2617,ENSG00000105329,http://purl.uniprot.org/opentargets/ENSG00000159640,http://purl.uniprot.org/uniprot/P12821,http://purl.uniprot.org/taxonomy/9606,Angiotensin-converting enzyme
Orphanet_2617,ENSG00000169083,http://purl.uniprot.org/opentargets/ENSG00000162434,http://purl.uniprot.org/uniprot/P23458,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase JAK1
Orphanet_2617,ENSG00000066468,http://purl.uniprot.org/opentargets/ENSG00000163288,http://purl.uniprot.org/uniprot/P18505,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit beta-1
Orphanet_2617,ENSG00000138039,http://purl.uniprot.org/opentargets/ENSG00000164692,http://purl.uniprot.org/uniprot/P08123,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-2(I) chain
Orphanet_2701,ENSG00000066468,http://purl.uniprot.org/opentargets/ENSG00000166006,http://purl.uniprot.org/uniprot/Q96PR1,http://purl.uniprot.org/taxonomy/9606,Voltage-gated potassium channel KCNC2
Orphanet_2701,ENSG00000186350,http://purl.uniprot.org/opentargets/ENSG00000167941,http://purl.uniprot.org/uniprot/Q9BQB4,http://purl.uniprot.org/taxonomy/9606,Sclerostin
Orphanet_275534,ENSG00000198947,http://purl.uniprot.org/opentargets/ENSG00000169083,http://purl.uniprot.org/uniprot/P10275,http://purl.uniprot.org/taxonomy/9606,Androgen receptor
Orphanet_2790,ENSG00000004948,http://purl.uniprot.org/opentargets/ENSG00000169418,http://purl.uniprot.org/uniprot/P16066,http://purl.uniprot.org/taxonomy/9606,Atrial natriuretic peptide receptor 1
Orphanet_2790,ENSG00000091831,http://purl.uniprot.org/opentargets/ENSG00000170214,http://purl.uniprot.org/uniprot/P35368,http://purl.uniprot.org/taxonomy/9606,Alpha-1B adrenergic receptor
Orphanet_2790,ENSG00000105329,http://purl.uniprot.org/opentargets/ENSG00000171105,http://purl.uniprot.org/uniprot/P06213,http://purl.uniprot.org/taxonomy/9606,Insulin receptor
Orphanet_2790,ENSG00000112033,http://purl.uniprot.org/opentargets/ENSG00000172819,http://purl.uniprot.org/uniprot/P13631,http://purl.uniprot.org/taxonomy/9606,Retinoic acid receptor gamma
Orphanet_2790,ENSG00000068024,http://purl.uniprot.org/opentargets/ENSG00000175535,http://purl.uniprot.org/uniprot/P16233,http://purl.uniprot.org/taxonomy/9606,Pancreatic triacylglycerol lipase
Orphanet_2790,ENSG00000082701,http://purl.uniprot.org/opentargets/ENSG00000175868,http://purl.uniprot.org/uniprot/P10092,http://purl.uniprot.org/taxonomy/9606,Calcitonin gene-related peptide 2
Orphanet_2790,ENSG00000111424,http://purl.uniprot.org/opentargets/ENSG00000177301,http://purl.uniprot.org/uniprot/P16389,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily A member 2
Orphanet_2790,ENSG00000164692,http://purl.uniprot.org/opentargets/ENSG00000182578,http://purl.uniprot.org/uniprot/P07333,http://purl.uniprot.org/taxonomy/9606,Macrophage colony-stimulating factor 1 receptor
Orphanet_2790,ENSG00000175868,http://purl.uniprot.org/opentargets/ENSG00000186350,http://purl.uniprot.org/uniprot/P19793,http://purl.uniprot.org/taxonomy/9606,Retinoic acid receptor RXR-alpha
Orphanet_2790,ENSG00000182578,http://purl.uniprot.org/opentargets/ENSG00000186951,http://purl.uniprot.org/uniprot/Q07869,http://purl.uniprot.org/taxonomy/9606,Peroxisome proliferator-activated receptor alpha
Orphanet_2790,ENSG00000115825,http://purl.uniprot.org/opentargets/ENSG00000196549,http://purl.uniprot.org/uniprot/P08473,http://purl.uniprot.org/taxonomy/9606,Neprilysin
Orphanet_2790,ENSG00000197122,http://purl.uniprot.org/opentargets/ENSG00000197122,http://purl.uniprot.org/uniprot/P12931,http://purl.uniprot.org/taxonomy/9606,Proto-oncogene tyrosine-protein kinase Src
Orphanet_2790,ENSG00000120659,http://purl.uniprot.org/opentargets/ENSG00000198947,http://purl.uniprot.org/uniprot/P11532,http://purl.uniprot.org/taxonomy/9606,Dystrophin
Orphanet_2790,ENSG00000077782,http://purl.uniprot.org/opentargets/ENSG00000232810,http://purl.uniprot.org/uniprot/P01375,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor
Orphanet_2790,ENSG00000108821,http://purl.uniprot.org/opentargets/ENSG00000244734,http://purl.uniprot.org/uniprot/P68871,http://purl.uniprot.org/taxonomy/9606,Hemoglobin subunit beta
Orphanet_2790,ENSG00000066468,http://purl.uniprot.org/opentargets/ENSG00000258839,http://purl.uniprot.org/uniprot/Q01726,http://purl.uniprot.org/taxonomy/9606,Melanocyte-stimulating hormone receptor
Orphanet_280356,ENSG00000121879,http://purl.uniprot.org/opentargets/ENSG00000001626,http://purl.uniprot.org/uniprot/P13569,http://purl.uniprot.org/taxonomy/9606,Cystic fibrosis transmembrane conductance regulator
Orphanet_280356,ENSG00000135446,http://purl.uniprot.org/opentargets/ENSG00000007314,http://purl.uniprot.org/uniprot/P35499,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 4 subunit alpha
Orphanet_280356,ENSG00000070019,http://purl.uniprot.org/opentargets/ENSG00000007402,http://purl.uniprot.org/uniprot/Q9NY47,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent calcium channel subunit alpha-2/delta-2
Orphanet_280356,ENSG00000152270,http://purl.uniprot.org/opentargets/ENSG00000053918,http://purl.uniprot.org/uniprot/P51787,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily KQT member 1
Orphanet_280356,ENSG00000137869,http://purl.uniprot.org/opentargets/ENSG00000060718,http://purl.uniprot.org/uniprot/P12107,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(XI) chain
Orphanet_280356,ENSG00000084674,http://purl.uniprot.org/opentargets/ENSG00000066468,http://purl.uniprot.org/uniprot/P21802,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 2
Orphanet_280356,ENSG00000116678,http://purl.uniprot.org/opentargets/ENSG00000068078,http://purl.uniprot.org/uniprot/P22607,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 3
Orphanet_280356,ENSG00000126351,http://purl.uniprot.org/opentargets/ENSG00000070019,http://purl.uniprot.org/uniprot/P25092,http://purl.uniprot.org/taxonomy/9606,Guanylyl cyclase C
Orphanet_280356,ENSG00000109163,http://purl.uniprot.org/opentargets/ENSG00000074410,http://purl.uniprot.org/uniprot/O43570,http://purl.uniprot.org/taxonomy/9606,Carbonic anhydrase 12
Orphanet_280356,ENSG00000112964,http://purl.uniprot.org/opentargets/ENSG00000077782,http://purl.uniprot.org/uniprot/P11362,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 1
Orphanet_280356,ENSG00000132639,http://purl.uniprot.org/opentargets/ENSG00000081248,http://purl.uniprot.org/uniprot/Q13698,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1S
Orphanet_280356,ENSG00000133019,http://purl.uniprot.org/opentargets/ENSG00000082701,http://purl.uniprot.org/uniprot/P49841,http://purl.uniprot.org/taxonomy/9606,Glycogen synthase kinase-3 beta
Orphanet_280356,ENSG00000138039,http://purl.uniprot.org/opentargets/ENSG00000084674,http://purl.uniprot.org/uniprot/P04114,http://purl.uniprot.org/taxonomy/9606,Apolipoprotein B-100
Orphanet_280356,ENSG00000162733,http://purl.uniprot.org/opentargets/ENSG00000091136,http://purl.uniprot.org/uniprot/P07942,http://purl.uniprot.org/taxonomy/9606,Laminin subunit beta-1
Orphanet_285,ENSG00000060718,http://purl.uniprot.org/opentargets/ENSG00000091831,http://purl.uniprot.org/uniprot/P03372,http://purl.uniprot.org/taxonomy/9606,Estrogen receptor
Orphanet_285,ENSG00000168542,http://purl.uniprot.org/opentargets/ENSG00000104267,http://purl.uniprot.org/uniprot/P00918,http://purl.uniprot.org/taxonomy/9606,Carbonic anhydrase 2
Orphanet_2878,ENSG00000164692,http://purl.uniprot.org/opentargets/ENSG00000104833,http://purl.uniprot.org/uniprot/P04350,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-4A chain
Orphanet_2878,ENSG00000077782,http://purl.uniprot.org/opentargets/ENSG00000105329,http://purl.uniprot.org/uniprot/P01137,http://purl.uniprot.org/taxonomy/9606,Transforming growth factor beta-1 proprotein
Orphanet_2878,ENSG00000108821,http://purl.uniprot.org/opentargets/ENSG00000105409,http://purl.uniprot.org/uniprot/P13637,http://purl.uniprot.org/taxonomy/9606,Sodium/potassium-transporting ATPase subunit alpha-3
Orphanet_2878,ENSG00000068078,http://purl.uniprot.org/opentargets/ENSG00000105976,http://purl.uniprot.org/uniprot/P08581,http://purl.uniprot.org/taxonomy/9606,Hepatocyte growth factor receptor
Orphanet_2878,ENSG00000060718,http://purl.uniprot.org/opentargets/ENSG00000108821,http://purl.uniprot.org/uniprot/P02452,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(I) chain
Orphanet_2878,ENSG00000167397,http://purl.uniprot.org/opentargets/ENSG00000109163,http://purl.uniprot.org/uniprot/P30968,http://purl.uniprot.org/taxonomy/9606,Gonadotropin-releasing hormone receptor
Orphanet_2878,ENSG00000126351,http://purl.uniprot.org/opentargets/ENSG00000111262,http://purl.uniprot.org/uniprot/Q09470,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily A member 1
Orphanet_2878,ENSG00000139219,http://purl.uniprot.org/opentargets/ENSG00000112115,http://purl.uniprot.org/uniprot/Q16552,http://purl.uniprot.org/taxonomy/9606,Interleukin-17A
Orphanet_2878,ENSG00000151090,http://purl.uniprot.org/opentargets/ENSG00000112541,http://purl.uniprot.org/uniprot/Q9Y233,http://purl.uniprot.org/taxonomy/9606,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A"
Orphanet_2878,ENSG00000134352,http://purl.uniprot.org/opentargets/ENSG00000112964,http://purl.uniprot.org/uniprot/P10912,http://purl.uniprot.org/taxonomy/9606,Growth hormone receptor
Orphanet_32960,ENSG00000105329,http://purl.uniprot.org/opentargets/ENSG00000113327,http://purl.uniprot.org/uniprot/P18507,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit gamma-2
Orphanet_32960,ENSG00000232810,http://purl.uniprot.org/opentargets/ENSG00000113580,http://purl.uniprot.org/uniprot/P04150,http://purl.uniprot.org/taxonomy/9606,Glucocorticoid receptor
Orphanet_32960,ENSG00000160255,http://purl.uniprot.org/opentargets/ENSG00000115705,http://purl.uniprot.org/uniprot/P07202,http://purl.uniprot.org/taxonomy/9606,Thyroid peroxidase
Orphanet_32960,ENSG00000125538,http://purl.uniprot.org/opentargets/ENSG00000116106,http://purl.uniprot.org/uniprot/P54764,http://purl.uniprot.org/taxonomy/9606,Ephrin type-A receptor 4
Orphanet_32960,ENSG00000137869,http://purl.uniprot.org/opentargets/ENSG00000116678,http://purl.uniprot.org/uniprot/P48357,http://purl.uniprot.org/taxonomy/9606,Leptin receptor
Orphanet_32960,ENSG00000001626,http://purl.uniprot.org/opentargets/ENSG00000118972,http://purl.uniprot.org/uniprot/Q9GZV9,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor 23
Orphanet_32960,ENSG00000163599,http://purl.uniprot.org/opentargets/ENSG00000119699,http://purl.uniprot.org/uniprot/P10600,http://purl.uniprot.org/taxonomy/9606,Transforming growth factor beta-3 proprotein
Orphanet_32960,ENSG00000259207,http://purl.uniprot.org/opentargets/ENSG00000120659,http://purl.uniprot.org/uniprot/O14788,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor ligand superfamily member 11
Orphanet_32960,ENSG00000136244,http://purl.uniprot.org/opentargets/ENSG00000121879,http://purl.uniprot.org/uniprot/P42336,http://purl.uniprot.org/taxonomy/9606,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform"
Orphanet_682,ENSG00000104267,http://purl.uniprot.org/opentargets/ENSG00000123700,http://purl.uniprot.org/uniprot/P63252,http://purl.uniprot.org/taxonomy/9606,Inward rectifier potassium channel 2
Orphanet_682,ENSG00000133742,http://purl.uniprot.org/opentargets/ENSG00000125538,http://purl.uniprot.org/uniprot/P01584,http://purl.uniprot.org/taxonomy/9606,Interleukin-1 beta
Orphanet_682,ENSG00000183873,http://purl.uniprot.org/opentargets/ENSG00000126351,http://purl.uniprot.org/uniprot/P10827,http://purl.uniprot.org/taxonomy/9606,Thyroid hormone receptor alpha
Orphanet_682,ENSG00000196876,http://purl.uniprot.org/opentargets/ENSG00000132639,http://purl.uniprot.org/uniprot/P60880,http://purl.uniprot.org/taxonomy/9606,Synaptosomal-associated protein 25
Orphanet_682,ENSG00000198947,http://purl.uniprot.org/opentargets/ENSG00000133019,http://purl.uniprot.org/uniprot/P20309,http://purl.uniprot.org/taxonomy/9606,Muscarinic acetylcholine receptor M3
Orphanet_682,ENSG00000167434,http://purl.uniprot.org/opentargets/ENSG00000133742,http://purl.uniprot.org/uniprot/P00915,http://purl.uniprot.org/taxonomy/9606,Carbonic anhydrase 1
Orphanet_682,ENSG00000171298,http://purl.uniprot.org/opentargets/ENSG00000134352,http://purl.uniprot.org/uniprot/P40189,http://purl.uniprot.org/taxonomy/9606,Interleukin-6 receptor subunit beta
Orphanet_682,ENSG00000074410,http://purl.uniprot.org/opentargets/ENSG00000134853,http://purl.uniprot.org/uniprot/P16234,http://purl.uniprot.org/taxonomy/9606,Platelet-derived growth factor receptor alpha
Orphanet_682,ENSG00000007314,http://purl.uniprot.org/opentargets/ENSG00000135446,http://purl.uniprot.org/uniprot/P11802,http://purl.uniprot.org/taxonomy/9606,Cyclin-dependent kinase 4
Orphanet_718,ENSG00000082701,http://purl.uniprot.org/opentargets/ENSG00000136160,http://purl.uniprot.org/uniprot/P24530,http://purl.uniprot.org/taxonomy/9606,Endothelin receptor type B
Orphanet_718,ENSG00000119699,http://purl.uniprot.org/opentargets/ENSG00000136244,http://purl.uniprot.org/uniprot/P05231,http://purl.uniprot.org/taxonomy/9606,Interleukin-6
Orphanet_718,ENSG00000066468,http://purl.uniprot.org/opentargets/ENSG00000137869,http://purl.uniprot.org/uniprot/P11511,http://purl.uniprot.org/taxonomy/9606,Aromatase
Orphanet_718,ENSG00000123700,http://purl.uniprot.org/opentargets/ENSG00000138039,http://purl.uniprot.org/uniprot/P22888,http://purl.uniprot.org/taxonomy/9606,Lutropin-choriogonadotropic hormone receptor
Orphanet_718,ENSG00000105976,http://purl.uniprot.org/opentargets/ENSG00000139219,http://purl.uniprot.org/uniprot/P02458,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(II) chain
Orphanet_718,ENSG00000139219,http://purl.uniprot.org/opentargets/ENSG00000141837,http://purl.uniprot.org/uniprot/O00555,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent P/Q-type calcium channel subunit alpha-1A
Orphanet_718,ENSG00000113580,http://purl.uniprot.org/opentargets/ENSG00000144285,http://purl.uniprot.org/uniprot/P35498,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 1 subunit alpha
Orphanet_718,ENSG00000136160,http://purl.uniprot.org/opentargets/ENSG00000145888,http://purl.uniprot.org/uniprot/P23415,http://purl.uniprot.org/taxonomy/9606,Glycine receptor subunit alpha-1
Orphanet_1439,ENSG00000138039,http://purl.uniprot.org/opentargets/ENSG00000149295,http://purl.uniprot.org/uniprot/P14416,http://purl.uniprot.org/taxonomy/9606,D(2) dopamine receptor
Orphanet_1452,ENSG00000197122,http://purl.uniprot.org/opentargets/ENSG00000151090,http://purl.uniprot.org/uniprot/P10828,http://purl.uniprot.org/taxonomy/9606,Thyroid hormone receptor beta
Orphanet_1452,ENSG00000120659,http://purl.uniprot.org/opentargets/ENSG00000152270,http://purl.uniprot.org/uniprot/Q13370,http://purl.uniprot.org/taxonomy/9606,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3B"
Orphanet_1452,ENSG00000160801,http://purl.uniprot.org/opentargets/ENSG00000157103,http://purl.uniprot.org/uniprot/P30531,http://purl.uniprot.org/taxonomy/9606,Sodium- and chloride-dependent GABA transporter 1
Orphanet_1452,ENSG00000108821,http://purl.uniprot.org/opentargets/ENSG00000160255,http://purl.uniprot.org/uniprot/P05107,http://purl.uniprot.org/taxonomy/9606,Integrin beta-2
Orphanet_1452,ENSG00000066468,http://purl.uniprot.org/opentargets/ENSG00000160801,http://purl.uniprot.org/uniprot/Q03431,http://purl.uniprot.org/taxonomy/9606,Parathyroid hormone/parathyroid hormone-related peptide receptor
Orphanet_1452,ENSG00000068078,http://purl.uniprot.org/opentargets/ENSG00000162733,http://purl.uniprot.org/uniprot/Q16832,http://purl.uniprot.org/taxonomy/9606,Discoidin domain-containing receptor 2
Orphanet_1452,ENSG00000134853,http://purl.uniprot.org/opentargets/ENSG00000163599,http://purl.uniprot.org/uniprot/P16410,http://purl.uniprot.org/taxonomy/9606,Cytotoxic T-lymphocyte protein 4
Orphanet_1452,ENSG00000060718,http://purl.uniprot.org/opentargets/ENSG00000164692,http://purl.uniprot.org/uniprot/P08123,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-2(I) chain
Orphanet_1452,ENSG00000126351,http://purl.uniprot.org/opentargets/ENSG00000164794,http://purl.uniprot.org/uniprot/Q6PIU1,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily V member 1
Orphanet_1452,ENSG00000139219,http://purl.uniprot.org/opentargets/ENSG00000165646,http://purl.uniprot.org/uniprot/Q05940,http://purl.uniprot.org/taxonomy/9606,Synaptic vesicular amine transporter
Orphanet_1452,ENSG00000081248,http://purl.uniprot.org/opentargets/ENSG00000167397,http://purl.uniprot.org/uniprot/Q9BQB6,http://purl.uniprot.org/taxonomy/9606,Vitamin K epoxide reductase complex subunit 1
Orphanet_168448,ENSG00000141837,http://purl.uniprot.org/opentargets/ENSG00000167434,http://purl.uniprot.org/uniprot/P22748,http://purl.uniprot.org/taxonomy/9606,Carbonic anhydrase 4
Orphanet_168448,ENSG00000077782,http://purl.uniprot.org/opentargets/ENSG00000168542,http://purl.uniprot.org/uniprot/P02461,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(III) chain
Orphanet_168448,ENSG00000108821,http://purl.uniprot.org/opentargets/ENSG00000171298,http://purl.uniprot.org/uniprot/P10253,http://purl.uniprot.org/taxonomy/9606,Lysosomal alpha-glucosidase
Orphanet_168448,ENSG00000066468,http://purl.uniprot.org/opentargets/ENSG00000180176,http://purl.uniprot.org/uniprot/P07101,http://purl.uniprot.org/taxonomy/9606,Tyrosine 3-monooxygenase
Orphanet_168448,ENSG00000196876,http://purl.uniprot.org/opentargets/ENSG00000182389,http://purl.uniprot.org/uniprot/O00305,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit beta-4
Orphanet_168448,ENSG00000053918,http://purl.uniprot.org/opentargets/ENSG00000183873,http://purl.uniprot.org/uniprot/Q14524,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 5 subunit alpha
Orphanet_168448,ENSG00000068078,http://purl.uniprot.org/opentargets/ENSG00000196876,http://purl.uniprot.org/uniprot/Q9UQD0,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 8 subunit alpha
Orphanet_168448,ENSG00000060718,http://purl.uniprot.org/opentargets/ENSG00000197122,http://purl.uniprot.org/uniprot/P12931,http://purl.uniprot.org/taxonomy/9606,Proto-oncogene tyrosine-protein kinase Src
Orphanet_168448,ENSG00000118972,http://purl.uniprot.org/opentargets/ENSG00000198947,http://purl.uniprot.org/uniprot/P11532,http://purl.uniprot.org/taxonomy/9606,Dystrophin
Orphanet_168448,ENSG00000139219,http://purl.uniprot.org/opentargets/ENSG00000232810,http://purl.uniprot.org/uniprot/P01375,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor
Orphanet_168448,ENSG00000081248,http://purl.uniprot.org/opentargets/ENSG00000259207,http://purl.uniprot.org/uniprot/P05106,http://purl.uniprot.org/taxonomy/9606,Integrin beta-3
Orphanet_54247,ENSG00000113161,http://purl.uniprot.org/opentargets/ENSG00000006283,http://purl.uniprot.org/uniprot/O43497,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent T-type calcium channel subunit alpha-1G
Orphanet_54247,ENSG00000119888,http://purl.uniprot.org/opentargets/ENSG00000010671,http://purl.uniprot.org/uniprot/Q06187,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase BTK
Orphanet_54247,ENSG00000157103,http://purl.uniprot.org/opentargets/ENSG00000010810,http://purl.uniprot.org/uniprot/P06241,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase Fyn
Orphanet_54247,ENSG00000006283,http://purl.uniprot.org/opentargets/ENSG00000014257,http://purl.uniprot.org/uniprot/P15309,http://purl.uniprot.org/taxonomy/9606,Prostatic acid phosphatase
Orphanet_54247,ENSG00000082701,http://purl.uniprot.org/opentargets/ENSG00000021461,http://purl.uniprot.org/uniprot/Q9HB55,http://purl.uniprot.org/taxonomy/9606,Cytochrome P450 3A43
Orphanet_54247,ENSG00000111424,http://purl.uniprot.org/opentargets/ENSG00000036828,http://purl.uniprot.org/uniprot/P41180,http://purl.uniprot.org/taxonomy/9606,Extracellular calcium-sensing receptor
Orphanet_54247,ENSG00000113263,http://purl.uniprot.org/opentargets/ENSG00000061918,http://purl.uniprot.org/uniprot/Q02153,http://purl.uniprot.org/taxonomy/9606,Guanylate cyclase soluble subunit beta-1
Orphanet_54247,ENSG00000133742,http://purl.uniprot.org/opentargets/ENSG00000066468,http://purl.uniprot.org/uniprot/P21802,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 2
Orphanet_54247,ENSG00000138823,http://purl.uniprot.org/opentargets/ENSG00000067900,http://purl.uniprot.org/uniprot/Q13464,http://purl.uniprot.org/taxonomy/9606,Rho-associated protein kinase 1
Orphanet_54247,ENSG00000145545,http://purl.uniprot.org/opentargets/ENSG00000068078,http://purl.uniprot.org/uniprot/P22607,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 3
Orphanet_54247,ENSG00000146648,http://purl.uniprot.org/opentargets/ENSG00000073756,http://purl.uniprot.org/uniprot/P35354,http://purl.uniprot.org/taxonomy/9606,Prostaglandin G/H synthase 2
Orphanet_54247,ENSG00000171105,http://purl.uniprot.org/opentargets/ENSG00000077092,http://purl.uniprot.org/uniprot/P10826,http://purl.uniprot.org/taxonomy/9606,Retinoic acid receptor beta
Orphanet_54247,ENSG00000196591,http://purl.uniprot.org/opentargets/ENSG00000077514,http://purl.uniprot.org/uniprot/Q15054,http://purl.uniprot.org/taxonomy/9606,DNA polymerase delta subunit 3
Orphanet_54247,ENSG00000232810,http://purl.uniprot.org/opentargets/ENSG00000077782,http://purl.uniprot.org/uniprot/P11362,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 1
Orphanet_54247,ENSG00000073756,http://purl.uniprot.org/opentargets/ENSG00000082175,http://purl.uniprot.org/uniprot/P06401,http://purl.uniprot.org/taxonomy/9606,Progesterone receptor
Orphanet_54247,ENSG00000115594,http://purl.uniprot.org/opentargets/ENSG00000082701,http://purl.uniprot.org/uniprot/P49841,http://purl.uniprot.org/taxonomy/9606,Glycogen synthase kinase-3 beta
Orphanet_54247,ENSG00000121594,http://purl.uniprot.org/opentargets/ENSG00000082898,http://purl.uniprot.org/uniprot/O14980,http://purl.uniprot.org/taxonomy/9606,Exportin-1
Orphanet_54247,ENSG00000143799,http://purl.uniprot.org/opentargets/ENSG00000087085,http://purl.uniprot.org/uniprot/P22303,http://purl.uniprot.org/taxonomy/9606,Acetylcholinesterase
Orphanet_54247,ENSG00000163558,http://purl.uniprot.org/opentargets/ENSG00000093010,http://purl.uniprot.org/uniprot/P21964,http://purl.uniprot.org/taxonomy/9606,Catechol O-methyltransferase
Orphanet_54247,ENSG00000165025,http://purl.uniprot.org/opentargets/ENSG00000097007,http://purl.uniprot.org/uniprot/P00519,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase ABL1
Orphanet_54247,ENSG00000169083,http://purl.uniprot.org/opentargets/ENSG00000104321,http://purl.uniprot.org/uniprot/O75762,http://purl.uniprot.org/taxonomy/9606,Transient receptor potential cation channel subfamily A member 1
Orphanet_54247,ENSG00000189221,http://purl.uniprot.org/opentargets/ENSG00000106462,http://purl.uniprot.org/uniprot/Q15910,http://purl.uniprot.org/taxonomy/9606,Histone-lysine N-methyltransferase EZH2
Orphanet_54247,ENSG00000197122,http://purl.uniprot.org/opentargets/ENSG00000108576,http://purl.uniprot.org/uniprot/P31645,http://purl.uniprot.org/taxonomy/9606,Sodium-dependent serotonin transporter
Orphanet_54247,ENSG00000010671,http://purl.uniprot.org/opentargets/ENSG00000108839,http://purl.uniprot.org/uniprot/P18054,http://purl.uniprot.org/taxonomy/9606,Polyunsaturated fatty acid lipoxygenase ALOX12
Orphanet_54247,ENSG00000067900,http://purl.uniprot.org/opentargets/ENSG00000110680,http://purl.uniprot.org/uniprot/P01258,http://purl.uniprot.org/taxonomy/9606,Calcitonin
Orphanet_54247,ENSG00000112715,http://purl.uniprot.org/opentargets/ENSG00000110680,http://purl.uniprot.org/uniprot/P06881,http://purl.uniprot.org/taxonomy/9606,Calcitonin gene-related peptide 1
Orphanet_54247,ENSG00000119699,http://purl.uniprot.org/opentargets/ENSG00000111424,http://purl.uniprot.org/uniprot/P11473,http://purl.uniprot.org/taxonomy/9606,Vitamin D3 receptor
Orphanet_54247,ENSG00000120659,http://purl.uniprot.org/opentargets/ENSG00000112715,http://purl.uniprot.org/uniprot/P15692,http://purl.uniprot.org/taxonomy/9606,"Vascular endothelial growth factor A, long form"
