radboudsource,sourceguid,target,targetguid
CHEMBL957,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL957,ENSG00000136160,http://purl.uniprot.org/uniprot/P56696
CHEMBL1117,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1117,ENSG00000131747,http://purl.uniprot.org/uniprot/P07949
CHEMBL1200854,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200854,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL1200969,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200969,ENSG00000145545,http://purl.uniprot.org/uniprot/P05108
CHEMBL1200969,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200969,ENSG00000277893,http://purl.uniprot.org/uniprot/P05107
CHEMBL1200969,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200969,ENSG00000128039,http://purl.uniprot.org/uniprot/Q9H8P0
CHEMBL1200986,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200986,ENSG00000151577,http://purl.uniprot.org/uniprot/P21728
CHEMBL1200986,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200986,ENSG00000102468,http://purl.uniprot.org/uniprot/P05023
CHEMBL1200986,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200986,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL1200986,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200986,ENSG00000069696,http://purl.uniprot.org/uniprot/P49841
CHEMBL20,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL20,ENSG00000104267,http://purl.uniprot.org/uniprot/P41180
CHEMBL20,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL20,ENSG00000133742,http://purl.uniprot.org/uniprot/P21802
CHEMBL20,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL20,ENSG00000167434,http://purl.uniprot.org/uniprot/P47901
CHEMBL20,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL20,ENSG00000074410,http://purl.uniprot.org/uniprot/P00750
CHEMBL354541,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL354541,ENSG00000138823,http://purl.uniprot.org/uniprot/P00797
CHEMBL3707227,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3707227,ENSG00000120217,http://purl.uniprot.org/uniprot/P07948
CHEMBL53463,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL53463,ENSG00000131747,http://purl.uniprot.org/uniprot/P07949
CHEMBL558,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL558,ENSG00000168356,http://purl.uniprot.org/uniprot/P16499
CHEMBL558,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL558,ENSG00000144285,http://purl.uniprot.org/uniprot/P23415
CHEMBL558,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL558,ENSG00000183873,http://purl.uniprot.org/uniprot/P12109
CHEMBL558,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL558,ENSG00000196876,http://purl.uniprot.org/uniprot/Q13370
CHEMBL558,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL558,ENSG00000185313,http://purl.uniprot.org/uniprot/P12821
CHEMBL558,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL558,ENSG00000136531,http://purl.uniprot.org/uniprot/P03923
CHEMBL558,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL558,ENSG00000153253,http://purl.uniprot.org/uniprot/P10912
CHEMBL558,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL558,ENSG00000007314,http://purl.uniprot.org/uniprot/O15230
CHEMBL558,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL558,ENSG00000136546,http://purl.uniprot.org/uniprot/Q13547
CHEMBL558,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL558,ENSG00000169432,http://purl.uniprot.org/uniprot/P48549
CHEMBL636,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL636,ENSG00000114200,http://purl.uniprot.org/uniprot/Q92769
CHEMBL636,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL636,ENSG00000087085,http://purl.uniprot.org/uniprot/P05107
CHEMBL848,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL848,ENSG00000113851,http://purl.uniprot.org/uniprot/P08887
CHEMBL848,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL848,ENSG00000100387,http://purl.uniprot.org/uniprot/P19971
CHEMBL848,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL848,ENSG00000167986,http://purl.uniprot.org/uniprot/P48443
CHEMBL848,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL848,ENSG00000139842,http://purl.uniprot.org/uniprot/P01258
CHEMBL1115,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1115,ENSG00000087085,http://purl.uniprot.org/uniprot/P05107
CHEMBL1201191,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201191,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL1201356,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201356,ENSG00000135914,http://purl.uniprot.org/uniprot/P22894
CHEMBL1201356,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201356,ENSG00000184845,http://purl.uniprot.org/uniprot/P30874
CHEMBL1201497,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201497,ENSG00000171105,http://purl.uniprot.org/uniprot/P05106
CHEMBL1201556,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201556,ENSG00000113721,http://purl.uniprot.org/uniprot/P53420
CHEMBL1201556,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201556,ENSG00000134853,http://purl.uniprot.org/uniprot/P11511
CHEMBL1495,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1495,ENSG00000168539,http://purl.uniprot.org/uniprot/P08123
CHEMBL1495,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1495,ENSG00000133019,http://purl.uniprot.org/uniprot/P10600
CHEMBL2108078,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108078,ENSG00000160801,http://purl.uniprot.org/uniprot/P61812
CHEMBL2111101,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2111101,ENSG00000102468,http://purl.uniprot.org/uniprot/P05023
CHEMBL2364638,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2364638,ENSG00000064989,http://purl.uniprot.org/uniprot/P10253
CHEMBL3137321,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3137321,ENSG00000116329,http://purl.uniprot.org/uniprot/P47989
CHEMBL3137321,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3137321,ENSG00000112038,http://purl.uniprot.org/uniprot/P02679
CHEMBL3137321,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3137321,ENSG00000082556,http://purl.uniprot.org/uniprot/P25101
CHEMBL384467,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL384467,ENSG00000113580,http://purl.uniprot.org/uniprot/P60880
CHEMBL49,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL49,ENSG00000178394,http://purl.uniprot.org/uniprot/Q07343
CHEMBL809,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL809,ENSG00000108576,http://purl.uniprot.org/uniprot/P10275
CHEMBL1199324,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1199324,ENSG00000115353,http://purl.uniprot.org/uniprot/P30968
CHEMBL1201538,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201538,ENSG00000171105,http://purl.uniprot.org/uniprot/P05106
CHEMBL1266,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1266,ENSG00000120907,http://purl.uniprot.org/uniprot/O43924
CHEMBL1266,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1266,ENSG00000170214,http://purl.uniprot.org/uniprot/P10912
CHEMBL1266,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1266,ENSG00000184160,http://purl.uniprot.org/uniprot/P01137
CHEMBL1266,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1266,ENSG00000171873,http://purl.uniprot.org/uniprot/P18545
CHEMBL1266,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1266,ENSG00000150594,http://purl.uniprot.org/uniprot/P35499
CHEMBL1266,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1266,ENSG00000274286,http://purl.uniprot.org/uniprot/P00439
CHEMBL146095,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL146095,ENSG00000073756,http://purl.uniprot.org/uniprot/P14778
CHEMBL146095,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL146095,ENSG00000095303,http://purl.uniprot.org/uniprot/P10253
CHEMBL1900528,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1900528,ENSG00000133019,http://purl.uniprot.org/uniprot/P10600
CHEMBL22108,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL22108,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL24,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL24,ENSG00000043591,http://purl.uniprot.org/uniprot/P00533
CHEMBL24778,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL24778,ENSG00000120907,http://purl.uniprot.org/uniprot/O43924
CHEMBL325041,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL325041,ENSG00000100804,http://purl.uniprot.org/uniprot/P07202
CHEMBL3301582,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301582,ENSG00000101162,http://purl.uniprot.org/uniprot/P08123
CHEMBL3301582,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301582,ENSG00000261456,http://purl.uniprot.org/uniprot/Q71U36
CHEMBL3301582,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301582,ENSG00000007312,http://purl.uniprot.org/uniprot/P10415
CHEMBL3301582,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301582,ENSG00000104833,http://purl.uniprot.org/uniprot/P14416
CHEMBL3301582,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301582,ENSG00000137267,http://purl.uniprot.org/uniprot/Q00975
CHEMBL3301582,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301582,ENSG00000188229,http://purl.uniprot.org/uniprot/O15230
CHEMBL3301582,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301582,ENSG00000196230,http://purl.uniprot.org/uniprot/P15391
CHEMBL3301582,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301582,ENSG00000137285,http://purl.uniprot.org/uniprot/P24462
CHEMBL3301582,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301582,ENSG00000258947,http://purl.uniprot.org/uniprot/Q14524
CHEMBL3301582,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301582,ENSG00000176014,http://purl.uniprot.org/uniprot/P02461
CHEMBL3707348,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3707348,ENSG00000010671,http://purl.uniprot.org/uniprot/P30988
CHEMBL445,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL445,ENSG00000103546,http://purl.uniprot.org/uniprot/P25116
CHEMBL445,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL445,ENSG00000108576,http://purl.uniprot.org/uniprot/P10275
CHEMBL898,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL898,ENSG00000073756,http://purl.uniprot.org/uniprot/P14778
CHEMBL898,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL898,ENSG00000095303,http://purl.uniprot.org/uniprot/P10253
CHEMBL946,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL946,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL1201562,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201562,ENSG00000159110,http://purl.uniprot.org/uniprot/O00329
CHEMBL1201562,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201562,ENSG00000142166,http://purl.uniprot.org/uniprot/Q00534
CHEMBL1201774,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201774,ENSG00000171759,http://purl.uniprot.org/uniprot/P54764
CHEMBL134,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL134,ENSG00000184160,http://purl.uniprot.org/uniprot/P01137
CHEMBL134,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL134,ENSG00000150594,http://purl.uniprot.org/uniprot/P35499
CHEMBL134,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL134,ENSG00000274286,http://purl.uniprot.org/uniprot/P00439
CHEMBL1624,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1624,ENSG00000126351,http://purl.uniprot.org/uniprot/Q71U36
CHEMBL1624,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1624,ENSG00000151090,http://purl.uniprot.org/uniprot/P06280
CHEMBL2364655,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2364655,ENSG00000169174,http://purl.uniprot.org/uniprot/Q01726
CHEMBL3989986,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3989986,ENSG00000106804,http://purl.uniprot.org/uniprot/P01375
CHEMBL493,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL493,ENSG00000151577,http://purl.uniprot.org/uniprot/P21728
CHEMBL493,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL493,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL493,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL493,ENSG00000069696,http://purl.uniprot.org/uniprot/P49841
CHEMBL608,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL608,ENSG00000165029,http://purl.uniprot.org/uniprot/P11047
CHEMBL611,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL611,ENSG00000120907,http://purl.uniprot.org/uniprot/O43924
CHEMBL611,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL611,ENSG00000170214,http://purl.uniprot.org/uniprot/P10912
CHEMBL611,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL611,ENSG00000171873,http://purl.uniprot.org/uniprot/P18545
CHEMBL1200963,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200963,ENSG00000122420,http://purl.uniprot.org/uniprot/P13866
CHEMBL1201265,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201265,ENSG00000113580,http://purl.uniprot.org/uniprot/P60880
CHEMBL1364144,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1364144,ENSG00000113580,http://purl.uniprot.org/uniprot/P60880
CHEMBL1764,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1764,ENSG00000151577,http://purl.uniprot.org/uniprot/P21728
CHEMBL1764,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1764,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL1764,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1764,ENSG00000069696,http://purl.uniprot.org/uniprot/P49841
CHEMBL2111112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2111112,ENSG00000183873,http://purl.uniprot.org/uniprot/P12109
CHEMBL2111112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2111112,ENSG00000055118,http://purl.uniprot.org/uniprot/P20138
CHEMBL2111112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2111112,ENSG00000120457,http://purl.uniprot.org/uniprot/P01258
CHEMBL2111112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2111112,ENSG00000130037,http://purl.uniprot.org/uniprot/P11511
CHEMBL2111112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2111112,ENSG00000162989,http://purl.uniprot.org/uniprot/P48357
CHEMBL2111112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2111112,ENSG00000171385,http://purl.uniprot.org/uniprot/Q9UQD0
CHEMBL225071,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL225071,ENSG00000176890,http://purl.uniprot.org/uniprot/P01258
CHEMBL2396661,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2396661,ENSG00000121879,http://purl.uniprot.org/uniprot/Q05586
CHEMBL294199,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL294199,ENSG00000196689,http://purl.uniprot.org/uniprot/P40238
CHEMBL3,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3,ENSG00000101204,http://purl.uniprot.org/uniprot/Q9H3M0
CHEMBL3,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3,ENSG00000160716,http://purl.uniprot.org/uniprot/P07949
CHEMBL3301622,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301622,ENSG00000122025,http://purl.uniprot.org/uniprot/P09619
CHEMBL3301622,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301622,ENSG00000167601,http://purl.uniprot.org/uniprot/Q08881
CHEMBL3991432,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3991432,ENSG00000278195,http://purl.uniprot.org/uniprot/P51681
CHEMBL3991432,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3991432,ENSG00000139874,http://purl.uniprot.org/uniprot/P10721
CHEMBL3991432,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3991432,ENSG00000180616,http://purl.uniprot.org/uniprot/Q16832
CHEMBL3991432,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3991432,ENSG00000132671,http://purl.uniprot.org/uniprot/P53420
CHEMBL3991432,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3991432,ENSG00000162009,http://purl.uniprot.org/uniprot/P51787
CHEMBL423,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL423,ENSG00000043591,http://purl.uniprot.org/uniprot/P00533
CHEMBL705,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL705,ENSG00000204231,http://purl.uniprot.org/uniprot/P49840
CHEMBL705,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL705,ENSG00000077092,http://purl.uniprot.org/uniprot/P03372
CHEMBL705,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL705,ENSG00000131759,http://purl.uniprot.org/uniprot/P25391
CHEMBL705,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL705,ENSG00000143171,http://purl.uniprot.org/uniprot/O95477
CHEMBL705,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL705,ENSG00000172819,http://purl.uniprot.org/uniprot/P21964
CHEMBL705,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL705,ENSG00000186350,http://purl.uniprot.org/uniprot/P15121
CHEMBL1094,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1094,ENSG00000273079,http://purl.uniprot.org/uniprot/P42261
CHEMBL1094,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1094,ENSG00000198785,http://purl.uniprot.org/uniprot/P36888
CHEMBL1094,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1094,ENSG00000176884,http://purl.uniprot.org/uniprot/P02679
CHEMBL1094,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1094,ENSG00000183454,http://purl.uniprot.org/uniprot/P30531
CHEMBL1094,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1094,ENSG00000105464,http://purl.uniprot.org/uniprot/O00483
CHEMBL1094,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1094,ENSG00000116032,http://purl.uniprot.org/uniprot/P29400
CHEMBL1094,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1094,ENSG00000161509,http://purl.uniprot.org/uniprot/P08572
CHEMBL1201748,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201748,ENSG00000101162,http://purl.uniprot.org/uniprot/P08123
CHEMBL1201748,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201748,ENSG00000261456,http://purl.uniprot.org/uniprot/Q71U36
CHEMBL1201748,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201748,ENSG00000104833,http://purl.uniprot.org/uniprot/P14416
CHEMBL1201748,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201748,ENSG00000137267,http://purl.uniprot.org/uniprot/Q00975
CHEMBL1201748,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201748,ENSG00000188229,http://purl.uniprot.org/uniprot/O15230
CHEMBL1201748,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201748,ENSG00000196230,http://purl.uniprot.org/uniprot/P15391
CHEMBL1201748,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201748,ENSG00000137285,http://purl.uniprot.org/uniprot/P24462
CHEMBL1201748,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201748,ENSG00000258947,http://purl.uniprot.org/uniprot/Q14524
CHEMBL1201748,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201748,ENSG00000176014,http://purl.uniprot.org/uniprot/P02461
CHEMBL1493,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1493,ENSG00000113448,http://purl.uniprot.org/uniprot/P49841
CHEMBL1493,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1493,ENSG00000205268,http://purl.uniprot.org/uniprot/Q9UM73
CHEMBL1493,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1493,ENSG00000065989,http://purl.uniprot.org/uniprot/P23415
CHEMBL1493,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1493,ENSG00000073417,http://purl.uniprot.org/uniprot/P23415
CHEMBL1493,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1493,ENSG00000184588,http://purl.uniprot.org/uniprot/Q6PIU1
CHEMBL1493,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1493,ENSG00000171408,http://purl.uniprot.org/uniprot/O75251
CHEMBL1493,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1493,ENSG00000105650,http://purl.uniprot.org/uniprot/P11836
CHEMBL1493,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1493,ENSG00000113231,http://purl.uniprot.org/uniprot/P09237
CHEMBL1508,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1508,ENSG00000108576,http://purl.uniprot.org/uniprot/P10275
CHEMBL15770,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL15770,ENSG00000073756,http://purl.uniprot.org/uniprot/P14778
CHEMBL15770,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL15770,ENSG00000095303,http://purl.uniprot.org/uniprot/P10253
CHEMBL159226,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159226,ENSG00000120907,http://purl.uniprot.org/uniprot/O43924
CHEMBL159226,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159226,ENSG00000170214,http://purl.uniprot.org/uniprot/P10912
CHEMBL159226,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159226,ENSG00000184160,http://purl.uniprot.org/uniprot/P01137
CHEMBL159226,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159226,ENSG00000171873,http://purl.uniprot.org/uniprot/P18545
CHEMBL159226,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159226,ENSG00000150594,http://purl.uniprot.org/uniprot/P35499
CHEMBL159226,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159226,ENSG00000274286,http://purl.uniprot.org/uniprot/P00439
CHEMBL2105581,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105581,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL237500,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL237500,ENSG00000197635,http://purl.uniprot.org/uniprot/P00533
CHEMBL33986,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL33986,ENSG00000112038,http://purl.uniprot.org/uniprot/P02679
CHEMBL33986,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL33986,ENSG00000082556,http://purl.uniprot.org/uniprot/P25101
CHEMBL460,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL460,ENSG00000102468,http://purl.uniprot.org/uniprot/P05023
CHEMBL460,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL460,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL956,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL956,ENSG00000073756,http://purl.uniprot.org/uniprot/P14778
CHEMBL956,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL956,ENSG00000095303,http://purl.uniprot.org/uniprot/P10253
CHEMBL11,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL11,ENSG00000103546,http://purl.uniprot.org/uniprot/P25116
CHEMBL11,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL11,ENSG00000108576,http://purl.uniprot.org/uniprot/P10275
CHEMBL1201262,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201262,ENSG00000120907,http://purl.uniprot.org/uniprot/O43924
CHEMBL1201262,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201262,ENSG00000170214,http://purl.uniprot.org/uniprot/P10912
